,gameTime,label,position,team,visibility,url_local
10167,1 - 50:45,DRIVE,3045760,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10168,1 - 50:47,PASS,3047000,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10169,1 - 50:49,PASS,3049760,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10170,1 - 50:51,DRIVE,3051160,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10171,1 - 50:52,PASS,3052320,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10172,1 - 50:53,DRIVE,3053520,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10173,1 - 50:54,PASS,3054440,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10174,1 - 50:55,DRIVE,3055920,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10175,1 - 51:00,PASS,3060080,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10176,1 - 51:02,DRIVE,3062320,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10177,1 - 51:05,PASS,3065680,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10178,1 - 51:06,DRIVE,3066720,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10179,1 - 51:08,SHOT,3068520,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10180,1 - 51:09,DRIVE,3069760,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10181,1 - 51:22,HIGH PASS,3082280,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10182,1 - 51:25,DRIVE,3085120,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10183,1 - 51:26,PASS,3086000,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10184,1 - 51:26,OUT,3086800,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10185,1 - 51:51,THROW IN,3111120,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10186,1 - 51:52,HEADER,3112440,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10187,1 - 51:53,HEADER,3113320,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10188,1 - 51:53,HEADER,3113400,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10189,1 - 51:54,DRIVE,3114680,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10190,1 - 51:56,PASS,3116120,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10191,1 - 51:57,PASS,3117760,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10192,1 - 51:59,DRIVE,3119160,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10193,1 - 52:03,PASS,3123360,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10194,1 - 52:04,DRIVE,3124640,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10195,1 - 52:08,PASS,3128600,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10196,1 - 52:10,PASS,3130600,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10197,1 - 52:12,DRIVE,3132040,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10198,1 - 52:13,SHOT,3133680,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10199,1 - 52:16,OUT,3136000,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10200,1 - 52:37,HIGH PASS,3157880,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10201,1 - 52:41,HEADER,3161200,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10202,1 - 52:42,OUT,3162600,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10203,1 - 53:04,THROW IN,3184280,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10204,1 - 53:05,HEADER,3185960,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10205,1 - 53:07,DRIVE,3187760,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10206,1 - 53:08,PASS,3188960,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10207,1 - 53:10,BALL PLAYER BLOCK,3190200,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10208,1 - 53:12,HIGH PASS,3192400,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10209,1 - 53:17,DRIVE,3197800,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10210,1 - 53:19,PASS,3199920,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10211,1 - 53:21,DRIVE,3201360,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10212,1 - 53:22,PASS,3202280,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10213,1 - 53:23,DRIVE,3203480,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10214,1 - 53:24,PASS,3204080,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10215,1 - 53:25,DRIVE,3205040,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10216,1 - 53:27,PASS,3207720,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10217,1 - 53:30,DRIVE,3210080,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10218,1 - 53:31,HIGH PASS,3211680,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10219,1 - 53:36,OUT,3216160,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10220,1 - 53:56,THROW IN,3236960,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10221,1 - 53:58,HEADER,3238560,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10222,1 - 54:00,PASS,3240040,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10223,1 - 54:01,PASS,3241840,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10224,1 - 54:03,DRIVE,3243200,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10225,1 - 54:04,PASS,3244200,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10226,1 - 54:04,DRIVE,3244760,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10227,1 - 54:05,PASS,3245240,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10228,1 - 54:06,PASS,3246560,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10229,1 - 54:08,OUT,3248880,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10230,1 - 55:28,THROW IN,3328800,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10231,1 - 55:29,PASS,3329800,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10232,1 - 55:30,DRIVE,3330560,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10233,1 - 55:33,PASS,3333520,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10234,1 - 55:34,BALL PLAYER BLOCK,3334200,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10235,1 - 55:35,PASS,3335080,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10236,1 - 55:36,DRIVE,3336040,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10237,1 - 56:07,HIGH PASS,3367640,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10238,1 - 56:10,HEADER,3370520,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10239,1 - 56:12,DRIVE,3372080,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10240,1 - 56:20,CROSS,3380360,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10241,1 - 56:20,BALL PLAYER BLOCK,3380680,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10242,1 - 56:22,HEADER,3382760,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10243,1 - 56:24,DRIVE,3384840,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10244,1 - 56:25,PASS,3385760,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10245,1 - 56:27,DRIVE,3387120,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10246,1 - 56:27,PASS,3387880,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10247,1 - 56:29,DRIVE,3389400,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10248,1 - 56:31,PASS,3391520,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10249,1 - 56:33,CROSS,3393480,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10250,1 - 56:34,DRIVE,3394640,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10251,1 - 56:36,PASS,3396040,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10252,1 - 56:38,DRIVE,3398840,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10253,1 - 57:01,PASS,3421840,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10254,1 - 57:03,DRIVE,3423200,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10255,1 - 57:05,PASS,3425600,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10256,1 - 57:07,DRIVE,3427280,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10257,1 - 57:09,PASS,3429040,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10258,1 - 57:10,DRIVE,3430120,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10259,1 - 57:11,PASS,3431200,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10260,1 - 57:12,DRIVE,3432600,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10261,1 - 57:15,PASS,3435240,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10262,1 - 57:16,PASS,3436160,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10263,1 - 57:17,PASS,3437760,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10264,1 - 57:22,PASS,3442040,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10265,1 - 57:24,DRIVE,3444520,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10266,1 - 57:26,PASS,3446240,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10267,1 - 57:29,PASS,3449840,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10268,1 - 57:30,DRIVE,3450800,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10269,1 - 57:31,PASS,3451960,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10270,1 - 57:33,DRIVE,3453360,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10271,1 - 57:35,PASS,3455800,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10272,1 - 57:36,DRIVE,3456800,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10273,1 - 57:38,DRIVE,3458040,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10274,1 - 57:39,PASS,3459480,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10275,1 - 57:40,DRIVE,3460360,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10276,1 - 57:43,PASS,3463120,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10277,1 - 57:44,DRIVE,3464040,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10278,1 - 58:31,PASS,3511240,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10279,1 - 58:34,HIGH PASS,3514560,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10280,1 - 58:48,PASS,3528240,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10281,1 - 58:48,DRIVE,3528760,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10282,1 - 58:51,PASS,3531920,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10283,1 - 58:53,DRIVE,3533960,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10284,1 - 58:55,PASS,3535760,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10285,1 - 58:57,DRIVE,3537680,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10286,1 - 58:58,PASS,3538480,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10287,1 - 59:00,HIGH PASS,3540600,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10288,1 - 59:04,DRIVE,3544360,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10289,1 - 59:06,PASS,3546840,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10290,1 - 59:07,BALL PLAYER BLOCK,3547480,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10291,1 - 59:10,OUT,3550160,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10292,1 - 59:34,THROW IN,3574760,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10293,1 - 59:35,DRIVE,3575640,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10294,1 - 59:36,PASS,3576800,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10295,1 - 59:38,DRIVE,3578600,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10296,1 - 59:39,PASS,3579720,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10297,1 - 59:42,DRIVE,3582000,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10298,1 - 59:44,PASS,3584760,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10299,1 - 59:46,DRIVE,3586280,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10300,1 - 59:50,PASS,3590320,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10301,1 - 59:51,DRIVE,3591640,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10302,1 - 59:52,PASS,3592680,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10303,1 - 59:53,DRIVE,3593920,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10304,1 - 59:56,PASS,3596720,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10305,1 - 59:57,DRIVE,3597840,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10306,1 - 59:58,PASS,3598360,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10307,1 - 59:59,SHOT,3599040,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10308,1 - 59:59,BALL PLAYER BLOCK,3599680,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10309,1 - 60:01,OUT,3601200,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10310,1 - 60:26,CROSS,3626280,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10311,1 - 60:27,HEADER,3627480,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10312,1 - 60:28,SHOT,3628520,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10313,1 - 60:29,BALL PLAYER BLOCK,3629320,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10314,1 - 60:33,DRIVE,3633280,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10315,1 - 60:35,PASS,3635880,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10316,1 - 60:37,DRIVE,3637200,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10317,1 - 60:37,HIGH PASS,3637920,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10318,1 - 60:40,HEADER,3640200,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10319,1 - 60:41,DRIVE,3641240,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10320,1 - 60:44,HIGH PASS,3644080,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10321,1 - 60:50,DRIVE,3650040,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10322,1 - 60:55,OUT,3655400,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10323,1 - 61:18,HIGH PASS,3678960,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10324,1 - 61:23,HEADER,3683480,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10325,1 - 61:25,PASS,3685880,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10326,1 - 61:27,HIGH PASS,3687320,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10327,1 - 61:29,HEADER,3689960,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10328,1 - 61:31,DRIVE,3691400,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
